 0.00000000e+00  0.00000000e+00 
 1.00000000e-10  5.96583178e-10 
 1.28003581e-10  8.16547257e-10 
 1.84010742e-10  1.39628998e-09 
 2.96025064e-10  3.94911547e-09 
 5.20053708e-10  2.30915428e-08 
 9.68110996e-10  2.37540662e-07 
 1.86422557e-09  3.16032880e-06 
 3.65645473e-09  4.63019570e-05 
 7.24091303e-09  6.99089566e-04 
 1.18993958e-08  4.59684199e-03 
 1.81219135e-08  2.26652443e-02 
 2.79634665e-08  1.13882693e-01 
 3.79634665e-08  3.24931067e-01 
 4.79634665e-08  6.67748141e-01 
 5.79634665e-08  1.07484824e+00 
 6.79634665e-08  1.37903746e+00 
 7.79634665e-08  1.35039899e+00 
 8.79634665e-08  8.08634140e-01 
 9.79634665e-08 -2.08026362e-01 
 1.00000000e-07 -4.55822970e-01 
 1.01000000e-07 -5.78219052e-01 
 1.03000000e-07 -8.20554910e-01 
 1.07000000e-07 -1.26862285e+00 
 1.15000000e-07 -1.77760365e+00 
 1.25000000e-07 -1.08038923e+00 
 1.34865584e-07  1.60950170e+00 
 1.44865584e-07  6.09918497e+00 
 1.54865584e-07  1.06198108e+01 
 1.64865584e-07  1.19757763e+01 
 1.74865584e-07  6.61627383e+00 
 1.84865584e-07 -7.12372592e+00 
 1.94865584e-07 -2.62963728e+01 
 2.04865584e-07 -4.16741884e+01 
 2.14865584e-07 -3.91976028e+01 
 2.24865584e-07 -6.04873140e+00 
 2.34865584e-07  5.91989173e+01 
 2.44865584e-07  1.36259579e+02 
 2.54865584e-07  1.79859285e+02 
 2.64865584e-07  1.31593748e+02 
 2.74865584e-07 -4.91703377e+01 
 2.84865584e-07 -3.41820362e+02 
 2.94865584e-07 -6.29164783e+02 
 3.04865584e-07 -7.02074606e+02 
 3.14865584e-07 -3.33441371e+02 
 3.24865584e-07  5.74643709e+02 
 3.34865584e-07  1.81558164e+03 
 3.44865584e-07  2.77679883e+03 
 3.54865584e-07  2.54475028e+03 
 3.64865584e-07  3.10194298e+02 
 3.74865584e-07 -3.96985435e+03 
 3.84865584e-07 -8.91563076e+03 
 3.94865584e-07 -1.15459396e+04 
 4.04865584e-07 -8.09490210e+03 
 4.14865584e-07  3.94494318e+03 
 4.24865584e-07  2.30076860e+04 
 4.34865584e-07  4.12430786e+04 
 4.44865584e-07  4.49786726e+04 
 4.54865584e-07  1.97090038e+04 
 4.64865584e-07 -4.02464879e+04 
 4.74865584e-07 -1.20486881e+05 
 4.84865584e-07 -1.80391561e+05 
 4.94865584e-07 -1.60655735e+05 
 5.04865584e-07 -1.02972884e+04 
 5.14865584e-07  2.70209604e+05 
 5.24865584e-07  5.87244344e+05 
 5.34865584e-07  7.44685536e+05 
 5.44865584e-07  4.99970369e+05 
 5.54865584e-07 -3.00958595e+05 
 5.64865584e-07 -1.54156515e+06 
 5.74865584e-07 -2.69676342e+06 
 5.84865584e-07 -2.87346369e+06 
 5.94865584e-07 -1.14651812e+06 
 6.04865584e-07  2.80809416e+06 
 6.14865584e-07  7.99134735e+06 
 6.24865584e-07  1.17125643e+07 
 6.34865584e-07  1.01254156e+07 
 6.44865584e-07  2.53627753e+04 
 6.54865584e-07 -1.83422131e+07 
 6.64865584e-07 -3.86390983e+07 
 6.74865584e-07 -4.79751457e+07 
 6.84865584e-07 -3.07438742e+07 
 6.94865584e-07  2.24731402e+07 
 7.04865584e-07  1.03139349e+08 
 7.14865584e-07  1.76182250e+08 
 7.24865584e-07  1.83316349e+08 
 7.34865584e-07  6.56245364e+07 
 7.44865584e-07 -1.94966516e+08 
 7.54865584e-07 -5.29445087e+08 
 7.64865584e-07 -7.59771609e+08 
 7.74865584e-07 -6.36719689e+08 
 7.84865584e-07  4.06392183e+07 
 7.94865584e-07  1.24228208e+09 
 8.04865584e-07  2.53999728e+09 
 8.14865584e-07  3.08734919e+09 
 8.24865584e-07  1.88135406e+09 
 8.34865584e-07 -1.65053971e+09 
 8.44865584e-07 -6.89081858e+09 
 8.54865584e-07 -1.15000041e+10 
 8.64865584e-07 -1.16775872e+10 
 8.74865584e-07 -3.67738962e+09 
 8.84865584e-07  1.34780923e+10 
 8.94865584e-07  3.50396252e+10 
 9.04865584e-07  4.92386597e+10 
 9.14865584e-07  3.99418019e+10 
 9.24865584e-07 -5.41571373e+09 
 9.34865584e-07 -8.39601327e+10 
 9.44865584e-07 -1.66817595e+11 
 9.54865584e-07 -1.98456877e+11 
 9.64865584e-07 -1.14494485e+11 
