 1.05992529e-03  7.95197785e+02 
 1.15992529e-03  8.82824812e+02 
 1.25992529e-03  9.69836976e+02 
 1.35992529e-03  1.05607792e+03 
 1.45992529e-03  1.14149553e+03 
 1.55992529e-03  1.22607602e+03 
 1.65992529e-03  1.30981963e+03 
 1.75992529e-03  1.39273171e+03 
 1.85992529e-03  1.47481944e+03 
 1.95992529e-03  1.55609061e+03 
 2.05992529e-03  1.63655321e+03 
 2.15992529e-03  1.71621523e+03 
 2.25992529e-03  1.79508461e+03 
 2.35992529e-03  1.87316922e+03 
 2.45992529e-03  1.95047689e+03 
 2.55992529e-03  2.02701533e+03 
 2.65992529e-03  2.10279220e+03 
 2.75992529e-03  2.17781508e+03 
 2.85992529e-03  2.25209147e+03 
 2.95992529e-03  2.32562879e+03 
 3.05992529e-03  2.39843441e+03 
 3.15992529e-03  2.47051560e+03 
 3.25992529e-03  2.54187957e+03 
 3.35992529e-03  2.61253346e+03 
 3.45992529e-03  2.68248432e+03 
 3.55992529e-03  2.75173917e+03 
 3.65992529e-03  2.82030492e+03 
 3.75992529e-03  2.88818842e+03 
 3.85992529e-03  2.95539648e+03 
 3.95992529e-03  3.02193580e+03 
 4.05992529e-03  3.08781305e+03 
 4.15992529e-03  3.15303481e+03 
 4.25992529e-03  3.21760760e+03 
 4.35992529e-03  3.28153788e+03 
 4.45992529e-03  3.34483204e+03 
 4.55992529e-03  3.40749642e+03 
 4.65992529e-03  3.46953727e+03 
 4.75992529e-03  3.53096081e+03 
 4.85992529e-03  3.59177317e+03 
 4.95992529e-03  3.65198044e+03 
 5.05992529e-03  3.71158864e+03 
 5.15992529e-03  3.77060373e+03 
 5.25992529e-03  3.82903160e+03 
 5.35992529e-03  3.88687811e+03 
 5.45992529e-03  3.94414904e+03 
 5.55992529e-03  4.00085011e+03 
 5.65992529e-03  4.05698700e+03 
 5.75992529e-03  4.11256531e+03 
 5.85992529e-03  4.16759061e+03 
 5.95992529e-03  4.22206841e+03 
 6.05992529e-03  4.27600413e+03 
 6.15992529e-03  4.32940319e+03 
 6.25992529e-03  4.38227092e+03 
 6.35992529e-03  4.43461261e+03 
 6.45992529e-03  4.48643348e+03 
 6.55992529e-03  4.53773874e+03 
