 0.00000000e+00  0.00000000e+00 
 1.00000000e-04  9.95452010e-04 
 1.00405374e-04  9.96743585e-04 
 1.01216121e-04  9.97200950e-04 
 1.02837616e-04  9.96693788e-04 
 1.04439653e-04  9.97045631e-04 
 1.06128959e-04  9.96671706e-04 
 1.09507571e-04  9.96836931e-04 
 1.14362396e-04  9.96450923e-04 
 1.23211690e-04  9.96403184e-04 
 1.40326539e-04  9.95671471e-04 
 1.74556238e-04  9.94837281e-04 
 2.43015634e-04  9.92544658e-04 
 3.79934426e-04  9.88551667e-04 
 6.53772012e-04  9.79871371e-04 
 1.20144718e-03  9.62784976e-04 
 2.29679752e-03  9.26671796e-04 
 4.48749820e-03  8.49784624e-04 
 8.86889956e-03  6.74862932e-04 
 1.00000000e-02  6.25586102e-04 
 1.08762803e-02  5.85439472e-04 
 1.26288408e-02  5.03304242e-04 
 1.61339619e-02  3.27064139e-04 
 2.31442041e-02 -7.00410619e-05 
 3.31442041e-02 -7.26325041e-04 
 4.31442041e-02 -1.46635937e-03 
 5.31442041e-02 -2.26152341e-03 
 6.31442041e-02 -3.08071757e-03 
 7.31442041e-02 -3.89157597e-03 
 8.31442041e-02 -4.66174252e-03 
 9.31442041e-02 -5.36015832e-03 
 1.03144204e-01 -5.95831129e-03 
 1.13144204e-01 -6.43139581e-03 
 1.23144204e-01 -6.75933744e-03 
 1.33144204e-01 -6.92763852e-03 
 1.43144204e-01 -6.92801119e-03 
 1.53144204e-01 -6.75876861e-03 
 1.63144204e-01 -6.42495829e-03 
 1.73144204e-01 -5.93822777e-03 
 1.83144204e-01 -5.31642721e-03 
 1.93144204e-01 -4.58296023e-03 
 2.03144204e-01 -3.76590814e-03 
 2.13144204e-01 -2.89695840e-03 
 2.23144204e-01 -2.01017978e-03 
 2.33144204e-01 -1.14068962e-03 
 2.43144204e-01 -3.23266996e-04 
 2.53144204e-01  4.09035323e-04 
 2.63144204e-01  1.02622317e-03 
 2.73144204e-01  1.50258571e-03 
 2.83144204e-01  1.81776091e-03 
 2.93144204e-01  1.95759972e-03 
 3.03144204e-01  1.91479063e-03 
 3.13144204e-01  1.68921916e-03 
 3.23144204e-01  1.28804368e-03 
 3.33144204e-01  7.25483285e-04 
 3.43144204e-01  2.23217748e-05 
 3.53144204e-01 -7.94853804e-04 
 3.63144204e-01 -1.69465403e-03 
 3.73144204e-01 -2.64208816e-03 
 3.83144204e-01 -3.59992143e-03 
 3.93144204e-01 -4.53013423e-03 
 4.03144204e-01 -5.39542801e-03 
 4.13144204e-01 -6.16071648e-03 
 4.23144204e-01 -6.79454463e-03 
 4.33144204e-01 -7.27037633e-03 
 4.43144204e-01 -7.56769997e-03 
 4.53144204e-01 -7.67290433e-03 
 4.63144204e-01 -7.57988953e-03 
 4.73144204e-01 -7.29038411e-03 
 4.83144204e-01 -6.81395462e-03 
 4.93144204e-01 -6.16770245e-03 
 5.03144204e-01 -5.37565866e-03 
