 0.00000000e+00 -1.39480730e-07 
 1.00000000e-03 -1.19553407e-07 
 1.09684140e-03 -1.17438667e-07 
 1.29052420e-03 -1.12835533e-07 
 1.67788980e-03 -1.01378442e-07 
 2.45262101e-03 -6.94984679e-08 
 4.00208342e-03  3.00100351e-08 
 7.10100823e-03  3.71755065e-07 
 1.32988579e-02  1.62255912e-06 
 2.32988579e-02  5.21897770e-06 
 3.32988579e-02  1.07396643e-05 
 4.32988579e-02  1.81542834e-05 
 5.32988579e-02  2.74327966e-05 
 6.32988579e-02  3.85454328e-05 
 7.32988579e-02  5.14626835e-05 
 8.32988579e-02  6.61552992e-05 
 9.32988579e-02  8.25942855e-05 
 1.03298858e-01  1.00750899e-04 
 1.13298858e-01  1.20596645e-04 
 1.23298858e-01  1.42103272e-04 
 1.33298858e-01  1.65242767e-04 
 1.43298858e-01  1.89987357e-04 
 1.53298858e-01  2.16309501e-04 
 1.63298858e-01  2.44181889e-04 
 1.73298858e-01  2.73577435e-04 
 1.83298858e-01  3.04469280e-04 
 1.93298858e-01  3.36830784e-04 
 2.03298858e-01  3.70635525e-04 
 2.13298858e-01  4.05857294e-04 
 2.23298858e-01  4.42470096e-04 
 2.33298858e-01  4.80448142e-04 
 2.43298858e-01  5.19765850e-04 
 2.53298858e-01  5.60397843e-04 
 2.63298858e-01  6.02318940e-04 
 2.73298858e-01  6.45504163e-04 
 2.83298858e-01  6.89928724e-04 
 2.93298858e-01  7.35568033e-04 
 3.03298858e-01  7.82397685e-04 
 3.13298858e-01  8.30393468e-04 
 3.23298858e-01  8.79531352e-04 
 3.33298858e-01  9.29787491e-04 
 3.43298858e-01  9.81138221e-04 
 3.53298858e-01  1.03356006e-03 
 3.63298858e-01  1.08702969e-03 
 3.73298858e-01  1.14152398e-03 
 3.83298858e-01  1.19701998e-03 
 3.93298858e-01  1.25349489e-03 
 4.03298858e-01  1.31092609e-03 
 4.13298858e-01  1.36929112e-03 
 4.23298858e-01  1.42856769e-03 
 4.33298858e-01  1.48873369e-03 
 4.43298858e-01  1.54976714e-03 
 4.53298858e-01  1.61164624e-03 
 4.63298858e-01  1.67434935e-03 
 4.73298858e-01  1.73785497e-03 
 4.83298858e-01  1.80214178e-03 
 4.93298858e-01  1.86718858e-03 
 5.03298858e-01  1.93297436e-03 
 5.13298858e-01  1.99947823e-03 
 5.23298858e-01  2.06667947e-03 
 5.33298858e-01  2.13455750e-03 
 5.43298858e-01  2.20309188e-03 
 5.53298858e-01  2.27226233e-03 
 5.63298858e-01  2.34204871e-03 
 5.73298858e-01  2.41243101e-03 
 5.83298858e-01  2.48338937e-03 
 5.93298858e-01  2.55490409e-03 
 6.03298858e-01  2.62695557e-03 
 6.13298858e-01  2.69952439e-03 
