 0.000000e+00  0.000000e+00 
 1.000000e-08 -3.303958e-07 
 2.000000e-08 -6.607916e-07 
 4.000000e-08 -1.321582e-06 
 8.000000e-08 -2.643156e-06 
 1.600000e-07 -5.286245e-06 
 3.200000e-07 -1.057196e-05 
 6.400000e-07 -2.113964e-05 
 1.280000e-06 -4.224509e-05 
 2.280000e-06 -7.507286e-05 
 3.280000e-06 -1.076043e-04 
 4.280000e-06 -1.397112e-04 
 5.280000e-06 -1.712666e-04 
 6.280000e-06 -2.021462e-04 
 7.280000e-06 -2.322279e-04 
 8.280000e-06 -2.613932e-04 
 9.280000e-06 -2.895268e-04 
 1.028000e-05 -3.165179e-04 
 1.128000e-05 -3.422597e-04 
 1.228000e-05 -3.666509e-04 
 1.328000e-05 -3.895950e-04 
 1.428000e-05 -4.110016e-04 
 1.528000e-05 -4.307861e-04 
 1.628000e-05 -4.488705e-04 
 1.728000e-05 -4.651835e-04 
 1.828000e-05 -4.796606e-04 
 1.928000e-05 -4.922446e-04 
 2.028000e-05 -5.028860e-04 
 2.128000e-05 -5.115428e-04 
 2.228000e-05 -5.181807e-04 
 2.328000e-05 -5.227736e-04 
 2.428000e-05 -5.253034e-04 
 2.528000e-05 -5.257600e-04 
 2.628000e-05 -5.241417e-04 
 2.728000e-05 -5.204548e-04 
 2.828000e-05 -5.147139e-04 
 2.928000e-05 -5.069417e-04 
 3.028000e-05 -4.971689e-04 
 3.128000e-05 -4.854339e-04 
 3.228000e-05 -4.717831e-04 
 3.328000e-05 -4.562705e-04 
 3.428000e-05 -4.389571e-04 
 3.528000e-05 -4.199114e-04 
 3.628000e-05 -3.992085e-04 
 3.728000e-05 -3.769300e-04 
 3.828000e-05 -3.531641e-04 
 3.928000e-05 -3.280043e-04 
 4.028000e-05 -3.015501e-04 
 4.128000e-05 -2.739057e-04 
 4.228000e-05 -2.451804e-04 
 4.328000e-05 -2.154875e-04 
 4.428000e-05 -1.849442e-04 
 4.528000e-05 -1.536709e-04 
 4.628000e-05 -1.217912e-04 
 4.728000e-05 -8.943084e-05 
 4.828000e-05 -5.671753e-05 
 4.928000e-05 -2.378039e-05 
 5.028000e-05  9.250607e-06 
 5.128000e-05  4.224509e-05 
 5.228000e-05  7.507286e-05 
 5.328000e-05  1.076043e-04 
 5.428000e-05  1.397112e-04 
 5.528000e-05  1.712666e-04 
 5.628000e-05  2.021462e-04 
 5.728000e-05  2.322279e-04 
 5.828000e-05  2.613932e-04 
 5.928000e-05  2.895268e-04 
 6.028000e-05  3.165179e-04 
 6.128000e-05  3.422597e-04 
 6.228000e-05  3.666509e-04 
 6.328000e-05  3.895950e-04 
 6.428000e-05  4.110016e-04 
 6.528000e-05  4.307861e-04 
 6.628000e-05  4.488705e-04 
 6.728000e-05  4.651835e-04 
 6.828000e-05  4.796606e-04 
 6.928000e-05  4.922446e-04 
 7.028000e-05  5.028860e-04 
 7.128000e-05  5.115428e-04 
 7.228000e-05  5.181807e-04 
 7.328000e-05  5.227736e-04 
 7.428000e-05  5.253034e-04 
 7.528000e-05  5.257600e-04 
 7.628000e-05  5.241417e-04 
 7.728000e-05  5.204548e-04 
 7.828000e-05  5.147139e-04 
 7.928000e-05  5.069417e-04 
 8.028000e-05  4.971689e-04 
 8.128000e-05  4.854339e-04 
 8.228000e-05  4.717831e-04 
 8.328000e-05  4.562705e-04 
 8.428000e-05  4.389571e-04 
 8.528000e-05  4.199114e-04 
 8.628000e-05  3.992085e-04 
 8.728000e-05  3.769300e-04 
 8.828000e-05  3.531641e-04 
 8.928000e-05  3.280043e-04 
 9.028000e-05  3.015501e-04 
 9.128000e-05  2.739057e-04 
 9.228000e-05  2.451804e-04 
 9.328000e-05  2.154875e-04 
 9.428000e-05  1.849442e-04 
 9.528000e-05  1.536709e-04 
 9.628000e-05  1.217912e-04 
 9.728000e-05  8.943084e-05 
 9.828000e-05  5.671753e-05 
 9.928000e-05  2.378039e-05 
 1.000000e-04  1.287940e-19 
